,word,x,y
51939,Capitan,1.4738452,-0.21180293
51940,Shaquille,0.24619116,-0.095176354
51941,Klutz,1.7495083,0.26754978
51942,Panjat,-1.628535,0.47142345
51943,Marcee,-0.32573143,0.42502204
51944,resonansi,-0.73589116,1.2221394
51945,InGen,1.2491726,0.3538207
51946,merutekan,-1.3105956,1.1018238
51947,raptor,1.3392899,-1.2307317
51948,kontingensi,0.5043178,0.044034228
51949,lisin,0.76988083,0.5774593
51950,otomatisasi,0.13770173,0.091136366
51951,Darrow,-0.35815078,1.2701057
51952,Grunemann,-0.71699613,1.1695325
51953,Tuscarora,1.3700812,1.1060501
51954,dumper,-1.3999052,-0.9428437
51955,Klute,0.25801113,-1.2082149
51956,Ohhhhh,0.8096115,0.3137325
51957,Revlon,0.009652252,0.8495205
51958,Schmidt,0.46177748,-0.3245267
51959,menggugatmu,0.3890962,-1.712736
51960,tifoid,-1.6651064,-0.08094326
51961,Thel,0.834411,-1.4155827
51962,Bickerman,1.0175395,0.032606974
51963,Krendler,1.3304522,1.1254132
51964,Fredrica,-0.14365323,-1.7633803
51965,Bimmel,0.08081096,1.7343595
51966,Gumb,-0.21850944,-1.1973305
51967,Belvedere,1.0160315,-0.0032890837
51968,Mohawk,-1.6967008,0.22059758
51969,Crown,0.7087294,-0.8051426
51970,DeJesus,0.28520218,-0.28188467
51971,mengotorisasi,0.06398137,1.2293435
51972,didiskriminasikan,0.99218124,-0.5937549
51973,Andaikan,0.627253,-0.4130337
51974,rustlers,0.06667877,-0.041844297
51975,Delmore,1.7989662,-0.38983598
51976,Que,0.015035189,-0.378602
51977,dialokasikan,-0.8520953,0.9348641
51978,Butterfield,0.015764644,-0.31849763
51979,Desiderio,-0.30231583,1.3052725
51980,Townsend,0.16456804,-0.092741996
51981,Bertunangan,-0.8018547,-0.853257
51982,Shawnee,-0.68663716,0.054055296
51983,Partridge,-0.834565,0.6866304
51984,nominal,-0.14763078,-0.3550801
51985,daffy,-1.2097309,0.31631863
51986,ASSHOLE,-0.43353084,1.7190622
51987,SIAPAKAH,0.38974375,-0.71567047
51988,Diskusi,0.26175317,-1.2065393
51989,Bastille,0.8699874,-0.9865756
51990,Marvosa,-0.24449846,0.64018095
51991,wacko,0.6729089,1.6455166
51992,Lounds,-0.17746417,-1.7528088
51993,Lector,-0.987639,-1.426787
51994,SHIT,-0.26154223,1.2723638
51995,MEMBERIKAN,-0.3260775,0.7011185
51996,Fisk,-0.34735775,0.31530678
51997,SAG,0.5477045,-1.6804154
51998,Oracle,0.28182745,-1.2050438
51999,Communications,-1.6737176,0.080639094
52000,Winifred,0.51156384,-1.691123
52001,tit,-0.057275,-0.12615135
52002,Windthorne,-1.617921,-0.5814829
52003,Biocyte,0.46134943,-0.34325197
52004,Ambrosius,1.1946881,-0.8036377
52005,Bellerophon,-0.724568,1.1833508
52006,rekombinan,-0.38588566,-0.5005702
52007,menjajakan,-0.23807111,-0.5573747
52008,McCloy,1.6980671,-0.6943833
52009,Krieger,-0.5101055,-1.68105
52010,Pelawak,-1.5705969,-0.7120511
52011,Memberkati,0.340067,-0.045770407
52012,WHO,-0.69858736,-0.31070492
52013,Knights,0.94973135,-0.12341063
52014,Leopold,1.0094192,-0.7378874
52015,tendangannya,0.82491094,0.26698756
52016,Gladstone,-0.85524106,0.626299
52017,ARCADE,-0.24896121,-0.38821495
52018,aorta,0.80805606,0.33818886
52019,Palmdale,0.19620487,0.11779958
52020,Sultenfuss,-1.0834669,-0.26749676
52021,Julianne,0.3525787,-0.044576064
52022,presto,-0.26926306,0.24580719
52023,Arsitektur,1.1020677,-0.33079925
52024,kanguru,0.3448928,0.40251967
52025,slummin,-0.10726621,-0.23465201
52026,terasnya,0.43730772,-0.33559215
52027,Straylight,-0.313872,0.05436653
52028,Armitage,0.77176845,-1.5983293
52029,Southglen,0.33454183,-0.17210518
52030,Dartmouth,-0.14722481,-0.35894665
52031,Elm,-1.4093264,-0.9522794
52032,Ratched,-0.08604697,1.7628909
52033,Christsakes,-0.21783645,-1.1937977
52034,Cheswick,0.7105689,0.6583517
52035,Taber,0.42432296,1.6661009
52036,Sefelt,0.40992162,-1.2259429
52037,Bragg,-1.7017236,0.22974645
52038,selibat,-0.4589529,1.7076223
52039,Dillinger,-0.19141173,-1.25561
52040,Burdon,0.33029288,0.7132336
52041,Kadal,-0.8116313,-0.8398217
52042,Twinkie,1.042592,-0.52946174
52043,Bodell,0.024047434,-1.1818182
52044,hipnosis,-0.26074934,0.65156233
52045,HIV,-0.13614671,-1.3720922
52046,Riddick,0.26676315,1.16059
52047,budayanya,-0.9381221,-0.6372982
52048,Landon,-0.8336524,0.26849702
52049,Lias,1.7491777,-0.55593777
52050,fuckface,0.33461788,0.87265444
52051,cruiser,0.7295614,0.72812474
52052,jim,1.2470393,-1.3249465
52053,Pappas,0.2156555,-1.0435026
52054,Kristal,-0.180911,-1.2727752
52055,Fezzik,-0.23786686,0.621106
52056,Inigo,-0.19781664,0.5380016
52057,Buttercup,1.0766729,1.3404164
52058,Florin,-0.3177268,0.69846153
52059,Humperdinck,-0.34024695,0.31609824
52060,kesembronoan,0.48224762,-0.8920347
52061,Asumsikan,-0.29400435,0.6803287
52062,Bialystock,1.012728,-0.0046001105
52063,der,-0.4714926,-1.0413101
52064,Liebkind,-0.79690623,-0.86238277
52065,mam,-0.8835009,0.9037126
52066,babon,1.7392731,0.28303236
52067,Cave,0.27455214,-1.7349583
52068,Tertawalah,-0.14710619,1.2946551
52069,hub,0.51092064,-0.016054694
52070,ringside,0.1928816,0.1166031
52071,Bustin,0.36172298,0.39107776
52072,Toons,0.7837979,-0.29643404
52073,Kesombongan,-0.055269595,-0.131422
52074,Tybalt,0.09910225,-0.40609214
52075,Nikahi,0.7665947,-0.34434763
52076,Ere,0.29761302,-1.1921755
52077,Samurai,-0.9675142,-0.5979863
52078,moderat,-0.38830087,0.07030602
52079,Whatsamatter,0.3409755,-0.05564198
52080,SALLY,-1.4972681,-0.84607047
52081,Undangan,-0.5737128,1.2110187
52082,Triad,0.84007525,0.24398276
52083,Pembibitan,-0.35557017,0.5858042
52084,disalahartikan,1.2041487,1.1567608
52085,Esperanza,-0.21477544,-0.27769896
52086,Tumpahkan,0.76390755,-0.3448879
52087,Quincey,-1.6850232,0.15908918
52088,Garcetti,0.061124388,0.13418746
52089,Upham,0.16437301,1.6895815
52090,disematkan,-0.17889453,-0.29713225
52091,Moses,-0.2563707,-0.5597607
52092,GALE,0.6978847,0.7801614
52093,analitik,0.029170224,-0.007441097
52094,breed,-1.6933264,0.2586061
52095,Greenhill,0.8114528,-1.5592182
52096,rockin,1.1075962,0.21107738
52097,Futterman,0.7678851,0.7388098
52098,Injun,-0.39950752,-0.432614
52099,Martie,-0.82211924,-1.5379596
52100,Straub,-0.3699511,-0.48048735
52101,boiler,0.65502304,-0.41931373
52102,Haller,0.44219187,1.3491461
52103,LIHAT,0.9052495,0.2550068
52104,Masbath,-0.45305404,0.46766105
52105,Ichabod,0.13231131,1.7003757
52106,Creeper,-0.81924456,-0.83985204
52107,terkompresi,-1.1250381,-0.15271948
52108,Miyamoto,-0.0020212247,0.8647968
52109,Milholland,1.4777133,0.9086991
52110,menggedornya,-0.24592601,-0.10531754
52111,Mengoperasikan,0.8050694,-1.5649471
52112,tart,0.9921968,-0.61886
52113,cole,-0.88468957,0.471472
52114,Spats,-1.0595418,-0.29684085
52115,HITAM,-0.2397177,-0.13868251
52116,HOT,-0.29836076,0.22836865
52117,kebab,0.09242931,-0.14192818
52118,sleazeballs,0.13754608,0.09222825
52119,Bush,-0.34321088,0.663333
52120,Neanderthal,-0.056397058,-0.13021019
52121,Tergelincir,-0.28151307,9.62358e-05
52122,substitusi,0.1310022,0.091897845
52123,representasi,0.08056502,1.7343252
52124,Sith,-0.20635667,0.9444895
52125,Organa,0.9107377,0.25391603
52126,Alderaan,0.21158768,-1.055414
52127,Infanteri,-0.182612,-1.266232
52128,Seluler,0.3428707,0.38109234
52129,Profil,-0.013521293,0.047243707
52130,Stabil,-0.24283984,-0.10362287
52131,Zegema,-1.1357328,0.25688985
52132,Rodger,-0.79558283,1.5858816
52133,Epsilon,0.57434565,-0.16025387
52134,Ilia,0.22922815,-1.0444176
52135,Mornin,1.3362285,1.1246352
52136,Wat,0.32898176,-0.16456954
52137,prop,-1.1566207,-1.2228348
52138,Izzat,0.08162356,1.7339414
52139,lilac,-0.3177074,0.6936281
52140,Siddown,0.26592714,1.6495084
52141,Consuelo,0.4029522,-1.7078931
52142,Sade,-0.012785193,0.86218655
52143,CRM,1.0110086,-0.0040197927
52144,ECM,0.23598678,0.7551745
52145,Luce,-0.031519555,1.7451459
52146,Keberhasilan,0.36621413,-0.03559591
52147,Smallville,0.53894573,-0.9503461
52148,Vera,0.5024757,1.3013393
52149,Bookie,0.15635028,1.7153249
52150,Kryptonite,0.07395129,-0.03474909
52151,Ottos,0.89666086,1.5200739
52152,Bartha,-1.2010009,-1.1775306
52153,Falco,0.6953384,0.76740175
52154,Emmi,-0.0076897508,0.3837833
52155,Null,-0.8434883,0.9433813
52156,Kritikus,0.0029685758,0.8627529
52157,Karajan,-0.34654078,1.2974095
52158,Goering,0.7917992,-1.0195701
52159,Grande,-0.0132344095,-0.07867164
52160,SIMnya,-0.4488825,0.50850976
52161,Nickie,-1.5085166,-0.82445174
52162,maitre,-1.6440591,0.024336837
52163,Licik,0.7782322,1.1259719
52164,Rotasi,-0.6665823,-1.2745004
52165,lalatmu,1.7605535,0.18145958
52166,Ippolito,-0.34103233,0.3181933
52167,Agosta,0.46278322,-0.34062135
52168,Fiji,-0.2573208,-0.55733156
52169,Brodsky,0.28503385,0.40825176
52170,Callaghan,0.44181833,-0.33475518
52171,Popescu,-1.4168077,-0.9335297
52172,Roumanian,0.018791843,0.4584623
52173,dope,0.24678904,-1.7393663
52174,Moliere,0.3301897,-0.1642976
52175,Va,0.06401862,-0.04213516
52176,adonai,1.6546168,0.6580005
52177,oo,1.7421362,0.20607795
52178,Ilio,0.49549806,-1.1912771
52179,Manzetti,0.2179745,-0.11028884
52180,Yom,1.0070903,-0.59540766
52181,Balint,-0.22799644,0.21835797
52182,SO,-0.97185874,-1.117719
52183,Leda,0.4669916,-0.3353579
52184,Jets,-0.057058465,-0.12462377
52185,Manning,-0.6866378,0.020232784
52186,Kicks,-0.102687374,-0.29110587
52187,Adonis,0.09585502,0.8480457
52188,Gluck,-0.24442975,0.26899767
52189,Compiegne,0.54806554,-0.4984694
52190,Dunois,1.1229267,0.8425144
52191,Szpilman,-0.2172121,0.018728048
52192,Jurek,-1.4881566,0.828217
52193,Henryk,1.0319233,-0.9151984
52194,Peini,-0.598176,0.30791104
52195,Mug,0.35032675,0.39074102
52196,Century,0.073134445,1.7393018
52197,Gondorff,0.0061669415,0.4669186
52198,SEN,-0.96434546,0.33779338
52199,ticker,-0.33910298,0.31250378
52200,Colet,-0.90925264,0.4567131
52201,harem,-0.42073065,-0.43173957
52202,Fabrizio,1.0887383,-0.3545347
52203,Monet,-0.019916644,0.044424716
52204,Rosson,-0.3717412,0.06869604
52205,Purser,0.15231994,1.6938789
52206,board,0.0053314,0.84812665
52207,Swell,0.35772735,0.38917133
52208,Denby,-0.2828589,-1.2266941
52209,McKinney,0.036799055,-0.0058813174
52210,Behan,-0.5055515,-0.048042797
52211,faro,-0.17737636,-1.7521758
52212,Drunks,0.80557495,1.5343388
52213,Bits,0.33645126,1.6482782
52214,Utuh,-0.3454055,-0.9192019
52215,Virge,0.8267031,-0.95568174
52216,Kuala,-1.2094659,1.3003223
52217,Sumatra,0.017162783,0.14005274
52218,Tsi,0.9269808,-1.4638317
52219,Harmsway,0.079661176,-0.41079396
52220,Salazar,-0.97386503,0.31880367
52221,Madrigal,1.323395,-1.24834
52222,Keamanannya,0.94990474,-1.3995696
52223,cokehead,0.39074948,-0.9291943
52224,Cartel,1.8024919,-0.13953836
52225,skag,1.272046,0.896627
52226,intravena,1.3081433,-0.5548606
52227,Damnit,0.24298622,0.40464762
52228,Barrier,0.69688773,1.2070903
52229,Paranoids,-0.14827628,1.2460696
52230,Dumont,1.710943,0.5209012
52231,Yori,0.25283983,0.74973387
52232,blower,-0.20872729,-1.19261
52233,Whattya,-0.438037,0.51094884
52234,Bama,1.0703615,1.3465425
52235,Spivey,-0.8116433,-0.8399643
52236,Worley,-1.6514014,-0.00917902
52237,whippin,0.24534264,0.72837895
52238,gasket,0.52478707,-0.51755977
52239,Ciudad,0.77368003,1.1340771
52240,Juarez,0.73811436,-0.35023394
52241,Jeb,-0.7216986,1.1739091
52242,Menembaknya,0.3599134,-0.038341556
52243,Verbal,-0.2554492,-0.5575202
52244,Kujan,0.6392436,0.6525893
52245,Counselor,0.6948637,-1.1514089
52246,Nevins,0.30829838,0.16110055
52247,mengandaikan,1.4150788,-0.33503532
52248,Leibel,-1.1521436,0.37913656
52249,Namath,0.1727349,-0.39380428
52250,soket,0.35342863,0.002828755
52251,gitarnya,-0.31707606,0.20379637
52252,Paco,0.061546117,-0.5529849
52253,Moncho,-0.95823956,0.34134185
52254,fisiologis,-0.63281244,-1.0292968
52255,Mid,-1.1283777,0.2640283
52256,hare,0.46221888,-0.34411955
52257,Harvest,-1.0265055,-0.3595908
52258,puttem,0.25492844,0.7394354
52259,Naa,-0.43463,-0.4297913
52260,Beans,-0.34967548,-0.48330575
52261,whaddaya,0.23078647,1.6651988
52262,Mannheim,1.3513321,1.1112428
52263,Adamant,1.7409462,0.26825815
52264,Sabotase,1.0046935,-0.5994481
52265,Feur,-0.7347042,-1.1356194
52266,Mayfair,-0.52392787,-0.37250578
52267,Diedre,-0.8604773,0.9268615
52268,BRIAN,0.70883113,-0.8464091
52269,SPRING,0.83605605,0.2621934
52270,Xenia,0.75865525,0.70565456
52271,Timex,-0.25118917,0.25332648
52272,ngarang,0.6475118,-0.090314604
52273,Duquette,0.5605384,-0.076821476
52274,Pemberton,1.4100039,-0.28983125
52275,Artemus,-0.25371033,0.6443295
52276,Peck,-0.7184862,1.2019646
52277,daikini,1.0162327,-0.037899096
52278,Lapp,1.4278033,0.9860115
52279,Munchkins,1.5314586,0.83684725
52280,mencibir,-1.068445,-0.38986868
52281,Tashka,1.6509457,0.71097654
52282,Elektra,-0.725543,1.1670617
52283,Juspeczyk,-0.8725224,0.914877
52284,poo,0.30863464,0.16419673
52285,Delbruck,1.2760911,-1.2932532
52286,Poo,-0.7041928,-1.6034713
52287,biolamu,1.0314467,-0.114670165
52288,Quartermaster,-0.2050475,-1.1909554
52289,Bogey,-1.1415818,0.632287
52290,rod,-0.05541179,-0.13105501
52291,Fender,0.4055386,-1.7094302
52292,bidah,0.017254202,-1.3435038
52293,Bobadilla,1.1181167,0.83110046
52294,Imigrasi,-0.35414273,1.7447188
52295,Flemming,1.4823724,-1.0071118
52296,Tamina,-1.6604879,-0.12974311
52297,disilangkan,0.83185136,0.26372734
52298,implisit,0.1606224,1.6924504
52299,Neilsen,1.7632228,0.1050275
52300,deklinasi,-0.38448182,-0.4968133
52301,toke,-0.35694414,1.2748367
52302,hardass,0.08926676,-0.137001
52303,Surf,0.0126002645,1.7456502
52304,Gibbs,-0.84985524,1.5659074
52305,Membebaskan,0.9153393,0.25448555
52306,ROK,-1.3980936,0.96006286
52307,mengaitkannya,0.059525613,-1.7061044
52308,Direbus,-1.6948794,-0.3817422
52309,Skuadron,1.1099548,0.2087884
52310,Zipp,1.2080603,-0.79037106
52311,Murdock,-0.028279923,0.04437901
52312,Ss,0.31839725,0.15425755
52313,Newcomer,0.26412502,1.1660706
52314,Fedorchuk,-0.38956156,1.2774264
52315,mengasimilasi,-0.3585574,1.284184
52316,herpes,-0.056698963,-0.12554942
52317,Granger,0.88733685,-1.4805889
52318,Pitts,-1.1197246,-0.16194318
52319,Jetson,-0.83379525,-1.5326853
52320,insinerator,-1.6432838,0.006901653
52321,loader,1.0377488,-0.48854128
52322,Apone,0.075849004,0.1268597
52323,Wolfi,1.7388395,0.2073856
52324,Composer,-0.045593508,1.3122774
52325,Sommer,-1.4090602,-0.94959307
52326,Voca,0.82861894,0.26445487
52327,Sopranos,0.017640945,0.13947679
52328,Laserasi,-0.12924516,-0.019367835
52329,Kessler,0.1955097,0.7241594
52330,Clemens,-0.26935098,0.65698016
52331,Slaughtered,0.082419224,-0.41342625
52332,deposan,0.1376545,0.09119547
52333,Pembroke,0.99105847,0.11202101
52334,Dooley,-1.0975989,1.1849017
52335,Zee,-0.23887046,-0.13895419
52336,Menanam,-0.022419857,0.033137366
52337,Zerelda,-0.12359614,-0.06458447
52338,Pinkerton,-0.34692675,-0.481252
52339,Thaddeus,-0.018504567,0.045511004
52340,Maddox,-0.15502527,-1.7608004
52341,Dorsia,0.84413815,1.5422808
52342,Carnes,-1.194656,-0.1314559
52343,disleksia,-1.4597219,-0.9004302
52344,Membagi,0.009281498,0.13302782
52345,Lacy,0.29303044,-1.2033589
52346,konvergensi,1.0390334,0.017748414
52347,dijus,0.017253244,-0.022401491
52348,programmer,0.19575988,0.118412204
52349,IPO,-0.59803885,0.11623534
52350,Virtucon,-0.116398595,-0.07166166
52351,Smashing,0.35493326,0.39875865
52352,Eksposisi,-0.00915062,1.2414545
52353,unfreezing,0.10677805,-0.76647073
52354,menghisapku,-0.8852915,-1.4976206
52355,sembilanpuluhan,1.237106,0.29498154
52356,Chernobyl,-1.5546348,-0.7438632
52357,Tradisi,0.43914807,1.1777803
52358,Crest,0.46330345,-0.34275377
52359,Rimgale,-0.06507526,-0.25844845
52360,magnesium,0.53040844,-0.09676358
52361,sealant,-0.33617356,0.6751757
52362,membingungkannya,-0.34247836,0.31546807
52363,Alderman,-1.3206722,-1.0632168
52364,Holcomb,0.44904557,1.6525215
52365,coons,-1.6581658,-0.1275715
52366,pseudo,0.35535666,0.017675651
52367,Tavis,0.00073378027,0.38909355
52368,Manray,-1.4990656,-0.84308374
52369,Benjamins,-1.3050737,1.1996155
52370,MANTAN,0.4209624,-0.9112615
52371,Vanilla,0.10251485,-0.767299
52372,homeboy,-1.3145671,1.1901287
52373,florin,1.0361935,0.018356802
52374,ditenangkan,1.2321004,-1.3376175
52375,Mengembara,-0.14131527,-0.026976658
52376,JAG,1.036875,0.017624747
52377,dogtag,-0.5055336,-0.048501298
52378,taruna,0.0077156816,-0.31931743
52379,Ashton,0.19534361,0.11807506
52380,Norther,-1.0787959,-0.2540565
52381,Mammoth,-0.24534456,-0.1050018
52382,Tehronne,-1.2052795,-1.1742175
52383,GUN,-0.26262224,-0.5532132
52384,POINT,0.5914747,-0.12930055
52385,PUN,1.3645169,-0.40807417
52386,sayin,-0.5938798,1.6803094
52387,Gaiijin,0.016942678,0.13928385
52388,Kobo,-0.29874262,-1.7463602
52389,Silikon,0.7574394,-0.35115463
52390,Hornsby,0.09788024,-0.7660994
52391,Surfer,0.45522803,1.6502463
52392,SUKA,-0.38882622,-0.4524065
52393,Kraft,0.7106356,0.7243846
52394,Shhhhhh,1.0705236,1.3469409
52395,Tumpangan,0.013890825,-0.011366931
52396,Gynde,0.031257838,0.39466915
52397,Seventh,-1.3940867,0.9676606
52398,faucet,-1.5904927,0.62885064
52399,Rule,0.44435787,1.1283174
52400,Hinckley,-0.01655272,0.046227578
52401,Storage,0.34991974,-0.053568535
52402,Freezer,-0.663721,-0.36313656
52403,Swifty,0.022011261,0.8415726
52404,Tecate,-1.1796206,-0.14103058
52405,Hoto,0.35761046,-0.041790042
52406,Zorn,1.8020704,-0.14160852
52407,DIBUAT,-0.97402185,0.31843796
52408,Treborn,0.46472,-0.5631975
52409,loco,0.20075706,0.1202045
52410,frat,0.8134173,-0.9718635
52411,kiddie,-0.08613705,-0.7566842
52412,kompleksitas,0.39368656,-0.70283216
52413,Sepatutnya,1.1202499,-0.37955403
52414,goody,-0.6979106,1.6341548
52415,Bois,1.7388803,0.22347687
52416,Lund,0.746123,1.5743217
52417,Jango,-0.014130432,0.037321184
52418,Wilbur,1.012935,-0.57265925
52419,kredibilitasnya,-0.75885004,1.60154
52420,Larch,0.4393324,0.44084853
52421,Edna,0.31505802,0.16164912
52422,Persik,0.23712343,0.7168418
52423,Alfonse,-0.86568403,0.9215593
52424,Dolby,-0.7731361,1.5971751
52425,fifty,0.4014462,-0.35344195
52426,sporty,-1.3335204,1.0816754
52427,Jacko,-0.3852945,-0.45871314
52428,astrologi,0.119468264,-1.6849447
52429,Supernova,1.3738445,-1.2022283
52430,Talby,-1.0183343,-0.5155872
52431,miniatur,-0.21244958,-1.1917356
52432,Justine,-0.264787,-0.5402609
52433,Bantuanmu,0.8291079,0.2652835
52434,sonuvabitch,0.5591787,0.72402996
52435,Criss,-0.38802272,0.07365425
52436,chow,-1.6490017,-0.5121878
52437,Sandusky,1.7100247,0.5221022
52438,Inferno,-0.265596,1.3106338
52439,brainstorming,-0.25157043,0.25395113
52440,PAGI,0.37417123,-0.11316123
52441,Darko,0.46634787,-0.3322643
52442,Hungry,-0.2458441,1.3106174
52443,Bonanza,1.7489994,-0.55433977
52444,Lutheran,-0.7043145,1.1903697
52445,Eureka,1.0737044,1.3431515
52446,julurkan,-0.36357567,0.5742082
52447,Freedonia,0.032960787,-0.004186837
52448,SILAHKAN,0.44330466,-1.1211816
52449,Gemilang,0.7092205,-0.82591015
52450,TUM,1.4098942,-0.2879669
52451,Berserk,-1.1496339,0.389779
52452,Ragnarok,-0.003611817,0.8596887
52453,KESEMPATAN,-1.6915948,0.3116208
52454,Kruczynski,-0.007990262,0.38665372
52455,Oranye,-1.6042348,-0.6234305
52456,Wilmont,1.7990342,-0.17184615
52457,Joely,0.33543524,0.396566
52458,Dibersihkan,-0.24668592,-0.1034264
52459,slaw,0.40240496,-0.3507984
52460,Cowgirls,-0.83111125,-0.8383058
52461,cowgirls,-0.34479895,0.31281495
52462,CRANE,-0.35021156,1.2721299
52463,Radcliffe,-0.031108487,1.3342776
52464,Jellybean,0.30374354,-0.70718884
52465,Containment,-0.3879053,0.07367795
52466,MENUTUP,0.23192318,-0.07781424
52467,Oppenheimer,-0.3943712,0.069805756
52468,bay,0.20309702,0.11942764
52469,dikokang,-1.2801074,-1.0164207
52470,Log,-0.24507453,-0.10246206
52471,UKM,1.360182,0.46506944
52472,paking,0.24935889,-1.0340015
52473,deck,0.36903822,-1.0014417
52474,TELEVISI,-0.80093205,1.583647
52475,Scorpio,-1.5587051,-0.7393023
52476,Lacerda,0.09966525,-0.7396832
52477,mescaline,-1.3209783,-1.0644962
52478,Diamonds,0.9515576,0.70556515
52479,meringue,-1.2192956,0.20626752
52480,konvertibel,0.42202023,-1.6909499
52481,BUKA,0.728931,1.1858923
52482,BANTUAN,0.71498644,-0.3609225
52483,PINDAHKAN,-0.9100668,0.45284328
52484,Louella,0.35304353,0.016264962
52485,Bebe,-0.93628657,1.5205468
52486,Lorna,-0.9095457,0.4461083
52487,atheis,1.7984734,-0.39136156
52488,Styles,1.3870206,-1.1903815
52489,Symington,-0.5874111,-1.6485956
52490,INGAT,-0.33614987,1.297636
52491,Clerval,-1.3921102,0.9769324
52492,Waldman,1.221875,-1.35025
52493,Archangel,-1.6872153,0.14521544
52494,diafragma,-0.357115,1.2979307
52495,Neddy,1.7980078,-0.20476232
52496,Winnebago,-0.78699386,-0.87242824
52497,maritim,0.35919634,-0.038146004
52498,Roper,-0.57161486,1.2112128
52499,Feet,0.06116058,0.13415599
52500,diunggulkan,-0.24591759,-0.10522907
52501,DeHaven,1.0691086,-0.1736872
52502,Bersarang,1.7614052,-0.506832
52503,Quellek,1.2537241,0.35207224
52504,thruster,-0.34381834,1.2999444
52505,Laredo,0.33057174,-0.6865918
52506,JUST,-0.014589865,0.36077517
52507,Grabthar,-0.5737645,1.211007
52508,JASON,0.37100062,-0.3602975
52509,Sphere,1.484355,-0.98921824
52510,FLEEGMAN,-0.26867557,0.66019815
52511,BISAKAH,1.7488072,-0.5602172
52512,PENTING,0.30019337,0.40785798
52513,MENGERTI,0.10997345,-0.7702545
52514,elitis,-1.1231157,-0.1678659
52515,Juba,-0.3857301,-0.44384652
52516,UC,-0.8067166,-1.4157449
52517,Dorado,-0.6438259,-1.0246509
52518,Topan,-0.841457,0.2795896
52519,Bensonhurst,1.1175587,1.2279897
52520,Pacino,0.019808348,0.0073297545
52521,Kapas,-0.24149415,-0.5477462
52522,Nicki,-0.4542491,0.46565342
52523,Letterman,-0.22805703,-1.1840814
52524,Argyle,-0.17197105,1.2524419
52525,Steer,0.871622,1.5298523
52526,mendengung,0.72326064,1.0385153
52527,Knotts,0.013264618,-0.04603003
52528,bercat,-1.6567454,-0.1864673
52529,penjawabnya,-0.6754404,-0.32031146
52530,ekstrovert,0.71788543,-1.1174438
52531,lumbar,0.98688936,-0.92001843
52532,Tsavo,-1.0457681,-0.31626797
52533,doorman,0.030225024,-0.009059424
52534,ditato,0.06750361,-0.04265577
52535,Ghostbuster,-1.5573102,-0.7415783
52536,Carpathian,0.027111743,0.37497872
52537,Yuppie,-0.89125717,0.89606863
52538,Gozer,0.28982288,-0.3055504
52539,substansi,0.01003047,0.13689114
52540,Keymaster,0.2700165,0.4043252
52541,fixer,0.38819414,-0.9278834
52542,Proximo,-0.844434,-1.4826732
52543,Quintus,-0.47932425,-0.40903014
52544,Janus,0.79270726,1.1253091
52545,underdog,-0.043578006,0.009325788
52546,Jerses,0.30404893,0.16354384
52547,Tribuus,-0.5230381,0.01733646
52548,Braddock,0.14656867,-0.76752704
52549,Bagasi,-0.3379816,1.30248
52550,Flaemm,1.0451939,-0.13488457
52551,Flaemmchen,0.8105924,0.55320084
52552,Zinnowitz,1.0479432,0.82435536
52553,Hebbing,-1.5158304,-0.8116292
52554,Tulsa,-1.6028901,0.5801523
52555,menjejalkan,0.8252032,0.26525694
52556,Nagasaki,-0.013989337,0.36272368
52557,rekrutan,0.5102275,-0.015178995
52558,Mhravitch,0.031931367,-0.006743357
52559,herring,-1.6656622,-0.10329133
52560,Lucretia,1.7111917,-0.6592214
52561,Meracuni,0.22582261,0.7532552
52562,Kestenbaum,-1.0845318,-0.24120332
52563,kliping,0.015727933,-0.0033273464
52564,Americard,-0.80220354,1.5882977
52565,Joanne,-0.68520886,0.04574788
52566,Granville,-1.6953857,-0.21501845
52567,Attica,-0.08421092,0.020877548
52568,Poli,-0.33322755,0.6690433
52569,Grain,0.31903675,-0.25596657
52570,Glaucus,0.56166565,-0.5053102
52571,bazaar,-0.7776035,0.17055003
52572,instruktif,0.5226253,-0.52209806
52573,Magellan,0.31611893,0.16247965
52574,banjo,-0.34060588,-0.4960023
52575,Grigory,-0.35765243,-1.1064129
52576,Tape,-0.22327499,0.22373945
52577,Stud,0.10198688,-0.15978183
52578,DUNIA,0.35257393,-0.7183887
52579,oops,0.28040883,0.34666815
52580,Garfunkel,0.46544966,1.6455425
52581,Drag,-0.7411985,-0.13887526
52582,Koretzky,0.718793,-0.82970023
52583,chateau,0.19290921,0.11654861
52584,Cartwright,1.749275,0.26997042
52585,MacLeod,-0.33362076,0.31482944
52586,Brenna,-1.4609073,-0.8832286
52587,Bien,-0.6663224,-1.0018765
52588,Musketeer,0.028453838,-0.0050098198
52589,townhouse,-0.33350438,0.33244208
52590,Neuvich,0.3331619,0.40015325
52591,sipit,-0.51577187,-0.36965907
52592,paragon,1.3695884,-0.39818728
52593,Cooley,-1.122775,-0.16484146
52594,Cub,-0.33324277,0.34007612
52595,simpatisan,-0.38848892,-0.45271003
52596,pinochle,0.3166727,0.17131919
52597,sodding,0.07018591,-0.40024814
52598,googly,1.3307126,1.1254543
52599,mengamputasi,1.7389561,0.22324878
52600,unka,0.4680933,-0.3323961
52601,Findley,0.20990176,-1.0548913
52602,Magnuson,-1.6567653,-0.49967015
52603,Halbrook,-1.1106486,-0.20227422
